qa_id,query,ground_truth,llm_answer,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f,bleu,cosine_sim,self_checker,map@1,map@3,map@5,map@10,mrr@1,mrr@3,mrr@5,mrr@10,hit@1,hit@3,hit@5,hit@10,llm_eval@1,llm_eval@3,llm_eval@5,llm_eval@10
q323,"How many years before Starbucks introduced juice-blended Frappuccinos, was the company that is accredited for inventing the Frappuccino, founded?",31 years,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09919904917478561,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q324,"Which Nobel laureates in Physics between 1901 and 1920 made contributions to quantum theory, and what were their specific contributions? List the laureates and their respective contributions.","Several Nobel laureates in Physics between 1901 and 1920 made significant contributions to quantum theory. Here are the laureates and their specific contributions:  1. **Max Planck (1918)** - Planck is considered the father of quantum theory. He introduced the idea of energy quanta and derived Planck's radiation law, which describes the electromagnetic radiation emitted by a black body in thermal equilibrium.     2. **Albert Einstein (1921)** - Although awarded the Nobel Prize in 1921, Einstein made crucial contributions to quantum theory with his explanation of the photoelectric effect, which demonstrated the particle nature of light.  3. **Niels Bohr (1922)** - Bohr received his Nobel Prize for his contributions to our understanding of atomic structure and radiation. His Bohr model of the atom incorporated quantum theory and explained how electrons could have stable orbits.  4. **Johannes Stark (1919)** - Stark was awarded the Nobel Prize for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields (the Stark effect), both phenomena that provided insights into atomic structure and quantum mechanics.  5. **James Franck and Gustav Hertz (1925)** - Franck and Hertz's Nobel Prize was awarded for their experiments on electron impacts in atoms, which confirmed quantum energy levels within atoms.","The provided text states that Max Planck received the 1918 Nobel Prize in Physics for his discovery of energy quanta, which is a fundamental contribution to quantum theory.  It also mentions that J.J. Thomson (1906) showed electrons are particles, and his son, George Paget Thomson (1937), showed they also have wave properties, but these contributions are not explicitly to *quantum* theory.  No other Nobel laureates in physics between 1901 and 1920 are specifically linked to quantum theory contributions within the provided excerpt.
",0.5903614457831325,0.2413793103448276,0.34265734265734266,0.25609756097560976,0.10396039603960396,0.14788732394366197,0.2891566265060241,0.11822660098522167,0.16783216783216784,0.02945275585464759,0.8942703008651733,No,1.0,1.0,1.0,0.8392857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q325,Which Labour MP served for Bury North while Chukka Umunna was the MP for Streatham?,James Frith,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12097526341676712,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q326,How much older was the songwriter of 'The Twist' when he wrote it than Chubby Checker was when he recorded the song?,12 years,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07658591866493225,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q327,"As of August 4, 2024, what other idol groups, that are not NCT-related, is the only Canadian NCT member connected to?",SuperM,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06952661275863647,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q328,"Of the top two most watched television season finales (as of June 2024), which finale ran the longest in length and by how much? ",The MASH finale ran for 52 minutes longer than the Cheers finale.,"The context states that the M*A*S*H finale was 98 minutes long, and the Cheers finale was re-broadcast in a 90 minute format.  Therefore, the M*A*S*H finale was 8 minutes longer.
",0.1891891891891892,0.5833333333333334,0.28571428571428575,0.08333333333333333,0.2727272727272727,0.1276595744680851,0.16216216216216217,0.5,0.2448979591836735,0.04183814706059412,0.7658816576004028,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q329,What compass direction (of the 4 cardinal and 4 ordinal directions) is the capital city of the state which houses the Jackson Hole Mountain Resort in relation to the centre of the state?,Southeast,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09741120040416718,No,1.0,1.0,1.0,0.9704861111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q330,"How many years older is the police force that covers the City of London, than the political party that came 4th in the 2019 European Parliament election in Lombardy? Write the number of years in binary",10101110,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16956911981105804,No,0.0,0.5833333333333333,0.6388888888888888,0.5976190476190476,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q331,"Lauryn Hill has one older brother named Malaney. The year he was born, a famous baseball player who played his final season with the Philadelphia Athletics died in March. That player was elected to the Baseball Hall of Fame. 6 years later after his election, the only person to be inducted to the Baseball Hall of Fame had how many total career wins? ",365,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10376287996768951,No,0.0,0.0,0.2,0.2611111111111111,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
q332,What is an animal that is distantly related to the capybara and has the densest fur of all land-dwelling mammals?,Chinchilla,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06618595123291016,No,1.0,0.8333333333333333,0.7555555555555555,0.6533333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q333,Who was the United States President when Chile won their first Copa America?,Barack Obama,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14184536039829254,No,1.0,0.8333333333333333,0.8333333333333333,0.6805555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q334,"Which female athlete achieved a ""world's best"" and a ""world record""  for the marathon during Tony Blair's second term as British Prime Minister.",Paula Radcliffe,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08862563222646713,No,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q335,"Who were the key members of the original lineup of the rock band Queen, and what were their primary roles in the band?  Which original member of Queen was also in a band named Smile and what year did that band begin and end?","The original lineup of Queen consisted of Freddie Mercury (lead vocals, piano), Brian May (guitar, vocals), Roger Taylor (drums, vocals), and John Deacon (bass guitar).    Smile was an English rock band formed in London in 1968 with Brian May and Tim Staffell.  It ended in 1970 when Staffell left to join another band, Humpy Bong.","Freddie Mercury (lead vocals, piano), Brian May (guitar, vocals), Roger Taylor (drums, vocals), and John Deacon (bass).

Brian May and Roger Taylor.  Smile began in 1968 and disbanded in 1970.
",0.8333333333333334,0.45454545454545453,0.5882352941176471,0.6896551724137931,0.37037037037037035,0.48192771084337355,0.7666666666666667,0.41818181818181815,0.5411764705882354,0.4141346253994729,0.8325768709182739,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q336,"In the town where the most successful American Ace of World War 2 to survive that war was born, there is a college. What was the name and percentage of the largest demographic of full and part time students attending that college in 2020?","Black/African American, 80%.","Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056930253302784645,0.13400770723819733,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q337,What geographical commonality do the person who first described Apriona brunneomarginata and painter Wolfgang Hutter share?,They were both born in Vienna.,"The answer is not found in the context.
",0.125,0.16666666666666666,0.14285714285714288,0.0,0.0,0.0,0.125,0.16666666666666666,0.14285714285714288,0.05669791110976001,0.08166991919279099,No,1.0,1.0,0.8666666666666667,0.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
q338,What is population in 1968 of the city that hosted the olympic games in which Lucy Steele competed?,"15,739","Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15737882256507874,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q339,There's a comedy club on Sunset in West Hollywood that opened in 1972. One of its founders opened for one of Elvis' comeback performances. Where was this founder's first wife born?,"Marinette, Wisconsin","Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15926191210746765,No,1.0,1.0,1.0,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
q340,"As of August 3, 2024, which band was nominated three times for the Grammy Award for Best Metal Performance and also headlined the Opus Stage at Download Festival 2023?",Ghost,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03596445545554161,No,1.0,1.0,0.95,0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q341,"Spryo the Dragon released a sequel just a year after it came out. In the same year Spryo's sequel came out, what popular skateboarding based game hit shelves? ",Tony Hawk's Pro Skater,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413295775651932,No,1.0,1.0,0.95,0.825925925925926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q342,Who was the president of Kenya when Uduak Amimo took a break from her talk show and the media to pursue her interest in coaching and social impact projects?,Uhuru Kenyatta,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1045718863606453,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q343,Which month had the third-lowest mean daily minimum temperature (recorded from 1876–1905) in the Japanese city which in 1720 was estimated to be the largest in the world?,December.,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06567274736060395,0.05759220942854881,No,1.0,1.0,0.8875,0.827437641723356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q344,Which political leader of the countries where the Potsdam agreement and the Wellington Convention were signed was older on the 1st of July 1905?,Richard Seddon,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12474486976861954,No,1.0,1.0,1.0,0.9293650793650794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q345,"In the year that the film 'Moana' was released, who was the hitting coach of the team that lost the MLB World Series? ",Ty Van Burkleo,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08862454444169998,No,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q346,What sea borders the Irish County where the author of the short story Foster was born?,The Irish Sea,"St George's Channel
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27030280232429504,No,1.0,1.0,1.0,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q347,How many times in total did the Argentina women's field hockey team and the Uruguay women's field hockey team enter the Pan American Games and the Olympic Games from 2000 to 2020?,15,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11321552842855453,No,1.0,1.0,1.0,0.8263888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q348,"If you add up the birth years of Emma Watson, Daniel Radcliffe and Rupert Grint, what is the sum?",5967,"5886
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364155650138855,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
q349,The Eastern Shawnee Tribe of Oklahoma owns and operates the Indigo Sky Casino. Their tribal headquarters are located in a suburb of the metropolitan area of a historic 2011 tornado that killed 158 people. What is the name of the metropolitan area?,"Joplin, Missouri metropolitan area","Oklahoma City
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28600192070007324,No,1.0,1.0,1.0,0.9415178571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q350,How many years apart was the founding of Snell & Wilmer from the birth of the man who got 3rd place at the 1954 Masters golf tournament?,16 years,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772567167878151,No,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q351,Which other astronaut flew the same type of aircraft during the Korean War as the first man to step on the moon?,John Glenn,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10012941062450409,No,0.0,0.5833333333333333,0.6791666666666667,0.6683333333333333,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q352,How many days did it take for World War 2 to end after the death of Alois Burgstaller?,136 days,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536956876516342,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q353,Adolf Hitler was born exactly 110 years before which US mass shooting?,Columbine,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017543016001582146,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q354,How old was the 31st President of the United States when the second nuclear weapon ever used in warfare was dropped?,70 years old,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06435389816761017,No,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
q355,What is the total number of pages in the first two first-edition books in the Emperyan Series by Rebecca Yarros?,1135,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14236390590667725,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q356,"As of August 3, 2024, excluding white, what colour features on the flag of the city that houses the racecourse where Danon The Kid made his racing debut?",Red,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15438024699687958,No,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
q357,What was the first skyscraper built in this player's hometown before he became the 160th pick of the 1980's NFL Draft?,The Life & Casualty Tower,"The answer is not found in the context.
",0.125,0.25,0.16666666666666666,0.0,0.0,0.0,0.125,0.25,0.16666666666666666,0.04767707020457095,0.1023811399936676,No,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q358,"Regarding the award that the man who created the initial sketch for the Eiffel Tower received, how many of the award models have hanging devices that are in the shape of a crown?",Eight,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10146297514438629,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q359,"Excluding blue, what other colour appears on the 2004 flag of the region in which Alastair Galbraith's home city is situated?",Yellow,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668535828590393,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q360,"When the San Francisco 49ers and San Diego Chargers met in Super Bowl XXIX, what was the #1 film at the box office in the U.S.? ",Legends of the Fall,"The answer is not found in the context.
",0.125,0.25,0.16666666666666666,0.0,0.0,0.0,0.125,0.25,0.16666666666666666,0.04767707020457095,0.011138824746012688,No,1.0,1.0,1.0,0.9765432098765432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q361,What was the difference in original sale price between Tom Thomson’s “Northern River” and “Northern Lake”,The difference in price was $250.,"The answer is not found in the context.
",0.25,0.3333333333333333,0.28571428571428575,0.0,0.0,0.0,0.25,0.3333333333333333,0.28571428571428575,0.06274655310994741,0.08602898567914963,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q362,What NBA team was founded three years before the Apollo 11 crew landed on the moon?,The Chicago Bulls,"The Portland Trail Blazers.
",0.25,0.3333333333333333,0.28571428571428575,0.0,0.0,0.0,0.25,0.3333333333333333,0.28571428571428575,0.10682175159905853,0.7574831247329712,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
q363,How many more career home runs did the MLB player who had the highest slugging percentage in 1954 have than the player who was the the first African American to play in Major League Baseball?,519,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05613381043076515,No,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
q364,What are the coordinates for the beach outside the UK that shares its name to a Welsh town that is home to the Great Orme?,34°0′37″S 18°20′34″E,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06186899542808533,No,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q365,"I'm thinking of the Weird Al Yankovic parody of American Pie, what Weird Al album did it first appear on?",Running with Scissors,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08535092324018478,No,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q366,What year was the band leader of the group who originally performed the song sampled in Kayne West's song Power born?,1946,"Answer not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09815084934234619,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q367,Frank Jevons was the 9th Master of Hatfield College. His death came how many years after the death of his predecessor in the same role?,5 years,"The answer is not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08528275787830353,No,1.0,1.0,1.0,0.8857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q368,"Renowned Abstract Expressionist painter Clyfford Still graduated from college in 1933. As of August 1, 2024, what other alumnus from that university was nominated for a Pulitzer Prize?",Don Magnuson,"Not found in the context.
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22674834728240967,No,1.0,0.8333333333333333,0.8333333333333333,0.6845238095238095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
q369,"What is the the sum of the ages of the men who were executed by firing squad in Kilmainham Gaol, on the 12th of May, during the same year as the Battle of the Somme, when the died?",80,"33
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30515873432159424,No,1.0,0.8333333333333333,0.8055555555555556,0.7470238095238095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
